TICID,SECTOR,RA_OBJ,DEC_OBJ,EQUINOX,PMRA,PMDEC,PMTOTAL,TESSMAG,TEFF,LOGG,MH,RADIUS
349408137,4,110.476429,-64.260773,2000.0,-29.4543,-3.22873,29.63073549,10.8380003,5847.54980469,4.37935019,-0.10279,1.09466004
349573519,4,111.679712,-64.733368,2000.0,-11.9,-12.9,17.55049857,10.74499989,5692.0,4.36152983,nan,1.09975004
349902661,4,113.876434,-63.269104,2000.0,-1.55047,-32.5787,32.61557375,10.58100033,6016.16015625,4.42226982,-0.217411,1.04884005
349908857,4,113.985397,-63.141747,2000.0,-22.7938,16.3529,28.05306858,11.17399979,5896.0,4.55145979,nan,0.90837997
350024707,4,114.55101,-64.00553,2000.0,2.13427,66.382,66.41630095,11.02099991,5755.0,4.46823978,nan,0.98043799
350027153,4,114.932807,-64.761673,2000.0,-11.0362,5.04928,12.13643024,11.10499954,5712.29003906,4.37489986,-0.238772,0.90961999
350027253,4,114.85729,-64.623741,2000.0,10.6712,9.5677,14.33231987,11.02200031,5714.0,4.39020014,nan,1.06699002
350099491,4,115.203148,-61.248405,2000.0,-5.63719,-16.4295,17.36969722,10.57999992,5553.77001953,4.36366987,0.178091,1.07070005
350142634,4,115.651698,-63.377238,2000.0,-2.52764,56.3678,56.42444365,11.02200031,5584.39990234,4.57440996,-0.142303,0.94066101
350146018,4,115.898072,-64.062532,2000.0,-0.875731,-52.2128,52.22014351,10.84500027,5700.0,4.52974987,nan,0.90702099
350331911,4,83.93049,-56.403913,2000.0,34.2306,53.295,63.34106884,10.61499977,5747.0,4.40437984,nan,1.05414999
350433035,4,85.067214,-58.764214,2000.0,-0.729807,-6.85371,6.89245668,11.07999992,5620.47998047,4.53688002,0.20309401,1.06764996
350434027,4,85.059828,-56.239754,2000.0,18.4051,117.83,119.25878,10.06499958,5909.0,4.5453701,nan,0.91654998
350477495,4,85.713946,-55.482119,2000.0,-4.71515,52.779,52.98920155,11.26200008,6004.0,4.49435997,nan,0.98701698
350518799,4,86.181073,-56.297915,2000.0,41.0,17.0,44.38468204,10.10099983,5506.29980469,4.48858023,-0.13202,0.90852302
350520993,4,86.363961,-58.449474,2000.0,7.13334,-8.46172,11.06730522,10.88199997,5880.31005859,4.45495987,-0.15123001,1.03144002
350562918,4,86.710479,-56.237585,2000.0,22.4677,75.5262,78.79723618,11.22299957,5514.0,4.39656019,nan,1.03259003
350582439,4,86.961731,-58.317681,2000.0,41.5953,-133.388,139.72303864,9.77600002,5523.0,4.47038984,nan,0.949579
350619941,4,87.465171,-57.796963,2000.0,4.2398,110.915,110.99600501,10.87100029,5807.0,4.45296001,nan,1.00471997
350717229,4,88.471546,-54.022098,2000.0,24.5227,36.9374,44.33660264,10.8210001,5975.27978516,5.0,0.41,1.0237
350763603,4,88.947737,-55.285791,2000.0,-17.6062,61.0062,63.49594252,11.08600044,5743.0,4.37784004,nan,1.08630002
350767755,4,89.186451,-55.674793,2000.0,-0.80775,-12.4248,12.45102868,11.04699993,5590.0,4.38130999,nan,1.06130004
350821292,4,89.52927,-56.27954,2000.0,37.8934,-82.0859,90.41020265,9.97099972,5693.0,4.43230009,nan,1.01382005
350843466,4,90.142816,-58.724751,2000.0,-1.9109,-12.359,12.50585542,10.99699974,5591.0,4.38111019,nan,1.06167996
350859059,4,90.318829,-55.649025,2000.0,6.9,7.5,10.19117265,10.70400047,5667.0,4.36631012,nan,1.09028006
350929582,4,90.457085,-55.667644,2000.0,1.51976,39.5672,39.59637592,11.11200047,5628.0,4.37385988,nan,1.07559001
350933263,4,90.749205,-59.472317,2000.0,18.341,-13.9878,23.06622704,9.47500038,5747.0,4.49027014,nan,0.95489198
350954963,4,90.99969,-54.132302,2000.0,61.451,-21.5106,65.10707575,8.65200043,5706.83007813,nan,nan,1.06057
358290716,4,66.04826,-57.071983,2000.0,-101.42,-59.38,117.52446894,6.54500008,5658.0,4.48999977,0.09,1.03588998
358290717,4,66.050852,-57.071365,2000.0,-105.26,-74.75,129.10162702,6.24399996,5887.00976563,4.44999981,0.05,1.09008002
358402782,4,78.122504,-56.716259,2000.0,-51.8209,29.179,59.47116711,8.47000027,5504.0,4.3756299,nan,1.05636001
358578691,4,54.263678,-61.630994,2000.0,98.7075,122.604,157.40048085,9.38899994,5627.0,4.4632802,nan,0.97023898
364326269,4,101.595899,-62.126792,2000.0,-14.2957,-20.1583,24.71283265,10.78100014,5647.0,4.44907999,nan,0.98870701
364393119,4,116.554838,-64.453072,2000.0,-10.5366,8.48394,13.52764493,10.51500034,5879.08007813,4.33790016,-0.0993619,1.09388006
368644356,4,43.466839,5.645351,2000.0,24.794,-39.0713,46.27427925,9.09399986,5942.0,4.41118002,nan,1.07517004
369377221,4,60.732798,-39.222366,2000.0,4.11647,44.9425,45.13062853,9.52600002,5601.0,4.37513018,nan,1.07036996
369392676,4,61.029016,-41.320312,2000.0,94.5103,57.1111,110.42587808,10.41399956,5630.20019531,3.78999996,-0.33000001,0.93357098
370011051,4,60.561901,-66.413055,2000.0,35.8177,39.6263,53.41489759,10.55900002,5528.0,4.4987402,nan,0.91969502
370040606,4,65.544586,-66.92189,2000.0,-4.28171,-13.9249,14.5683177,10.74600029,5584.08984375,4.4391098,0.239005,1.01868999
370100069,4,65.93763,-68.871284,2000.0,27.2103,43.6317,51.42106252,10.36299992,5775.06982422,4.42413998,0.00047111,1.02180004
370112224,4,70.233665,-66.02896,2000.0,46.7988,-107.855,117.57052652,11.29699993,5720.0,4.52829981,nan,0.91083598
372819326,4,67.211287,-59.929566,2000.0,8.62109,49.1586,49.90882834,11.02600002,5772.79003906,4.31137991,-0.21439201,1.03704
374912335,4,89.123427,-61.42249,2000.0,18.9878,25.9317,32.14015578,10.87699986,5962.70019531,3.79999995,-0.38999999,1.08150005
380964855,4,35.682192,6.342843,2000.0,-14.7554,-15.4404,21.35714825,9.85900021,5869.0,4.50435019,nan,0.95521599
380987587,4,35.897205,7.271249,2000.0,65.95,-146.75,160.88805114,9.79300022,5658.0,4.3680501,nan,1.08687997
381924625,4,76.298583,-58.445271,2000.0,-30.3485,9.51087,31.80390071,11.03899956,5678.43017578,4.42129993,-0.0681168,1.03125
382029368,4,78.467419,-59.3119,2000.0,11.9587,-78.904,79.80508581,10.34899998,5750.0,4.46195984,nan,0.98691601
382031932,4,78.842381,-54.650105,2000.0,-25.3981,0.534444,25.40372244,10.93400002,5518.39990234,4.07999992,0.08,0.99509501
382033261,4,78.905629,-58.460114,2000.0,-16.3091,-0.611323,16.32055326,10.67399979,5791.0,4.40024996,nan,1.06528997
382069125,4,79.719166,-57.295521,2000.0,-1.25195,11.9263,11.99183099,11.15699959,5580.0,4.38328981,nan,1.05754006
382145732,4,80.353414,-55.688285,2000.0,7.34971,15.3818,17.04752206,9.61600018,6036.0,4.4215498,nan,1.07927001
382157129,4,80.854538,-58.120762,2000.0,-29.8311,-2.23811,29.91494047,11.32199955,5616.0,4.43915987,nan,0.99619001
382189163,4,81.425214,-55.65549,2000.0,6.75992,30.9577,31.68715367,10.34899998,5511.0,4.3640399,nan,1.07155001
382189406,4,81.484402,-56.310241,2000.0,-35.5669,24.4418,43.15560176,10.85700035,5990.0,4.45526981,nan,1.02999997
382244825,4,82.088218,-58.285265,2000.0,11.9628,44.9885,46.55183902,10.08399963,5772.0,4.49142981,nan,0.95672703
382246231,4,82.019029,-54.343206,2000.0,-8.26801,60.412,60.97515669,9.65600014,5691.0,4.43156004,nan,1.01443005
382257374,4,82.42028,-57.008671,2000.0,-5.70933,-4.30644,7.15135473,10.68500042,5983.0,4.40737009,nan,1.08712995
382265683,4,82.585224,-59.828806,2000.0,-6.53726,-49.8394,50.26630642,10.42399979,5803.0,4.45587015,nan,1.00081003
382303694,4,83.253238,-54.343499,2000.0,1.0,-24.9,24.92007223,11.0170002,5523.0,4.39473009,nan,1.03600001
382435970,4,117.149555,-65.279427,2000.0,22.3944,13.6977,26.25140257,11.25800037,5658.0,4.51635981,nan,0.91627401
382518485,4,117.503624,-64.985497,2000.0,-2.89,30.6165,30.75259619,11.23499966,6017.45996094,4.54517984,0.170592,0.93732899
387421540,4,41.564494,6.488649,2000.0,60.846,-7.2141,61.27217113,9.40699959,5676.0,4.48336983,nan,0.95389497
387542840,4,44.067908,9.765592,2000.0,174.53,10.6,174.85159679,9.91600037,5593.0,4.46999979,-0.58999997,0.90068603
387543807,4,44.295394,6.286342,2000.0,-23.913,-15.7061,28.60966875,10.46199989,5830.0,4.44999981,-0.34,1.08129001
387586369,4,44.33887,6.683212,2000.0,44.58,20.23,48.95538071,10.42000008,5833.0,4.36000013,-0.55000001,1.07255995
389669796,4,86.899353,-69.366575,2000.0,-13.8825,20.107,24.43389562,10.31000042,5556.43994141,4.45823002,-0.149832,0.98796803
391948086,4,108.12278,-76.252853,2000.0,nan,nan,nan,10.97299957,5680.0,4.36382008,nan,1.09519994
392009873,4,79.860095,-78.599404,2000.0,-22.6661,23.525,32.66768609,10.23400021,5660.0,4.45149994,nan,0.98756301
396696124,4,65.242465,-54.459679,2000.0,22.0,-0.5,22.00568108,10.38799953,5511.0,4.39717007,nan,1.03145003
396720379,4,65.460878,-56.328991,2000.0,6.09854,76.3286,76.57184449,10.00500011,5950.0,4.47485018,nan,1.00045002
396721757,4,65.775362,-57.191062,2000.0,43.1266,-11.2567,44.57148104,10.57900047,5750.0,4.40569019,nan,1.05296004
402043560,4,44.356178,0.998313,2000.0,-46.1953,-47.0232,65.91803304,10.13300037,5746.0,4.45682001,nan,0.99226099
404517060,4,51.555007,-45.577574,2000.0,37.5514,-39.5275,54.52092166,9.57900047,5753.0,4.36886978,nan,1.09897995
404518509,4,51.640337,-43.613604,2000.0,-2.19895,-22.8867,22.99209468,8.57900047,5830.0,4.39285994,nan,1.08008003
406414419,4,33.402432,0.765842,2000.0,21.963,17.0797,27.82246432,10.5710001,6066.0,4.32000017,-0.33000001,1.02121997
406478864,4,53.376082,-18.142369,2000.0,20.0253,-20.6529,28.76725427,10.54100037,5762.0,4.40546989,nan,1.05487001
408128467,4,35.075971,-8.102468,2000.0,-44.3298,-47.5343,64.99723721,10.27900028,5790.0,4.47888994,nan,0.97294599
408156858,4,35.022632,-12.211213,2000.0,11.7265,-24.6487,27.295956,10.38700008,6070.0,4.46414995,nan,1.03384995
410486078,4,119.850332,-63.553079,2000.0,-13.036,-56.7791,58.25636011,9.14099979,5758.0,4.50435019,nan,0.94087702
419959848,4,31.333512,3.692496,2000.0,-59.3578,-53.1115,79.65036003,10.40999985,5877.0,4.26000023,-0.54000002,1.09547997
419993892,4,31.416908,4.866572,2000.0,118.638,-36.9113,124.24741089,9.56599998,5643.0,4.52265978,nan,0.907942
419994344,4,34.497226,4.754903,2000.0,-22.3,-22.4,31.60775221,10.14299965,5685.0,4.3628602,nan,1.09709001
420071569,4,36.569236,3.046515,2000.0,88.802,29.4054,93.54396161,9.85200024,5913.0,4.49512005,nan,0.97174102
420076084,4,36.889653,5.161754,2000.0,-2.51357,-61.8482,61.89925587,10.62800026,5769.0,4.50525999,nan,0.94123799
422650863,4,28.83106,1.460633,2000.0,33.3389,-8.08668,34.30563579,9.74800014,5730.0,4.47517014,nan,0.96952301
422653719,4,29.16833,1.636044,2000.0,-89.3716,-91.6236,127.9928395,8.375,5880.0,4.44911003,nan,1.01955998
422673606,4,29.390937,1.235863,2000.0,8.51448,28.7361,29.97098285,10.27999973,5747.0,4.46559,nan,0.98241901
422675750,4,29.570198,0.956779,2000.0,4.6,-3.7,5.90338886,10.22000027,5988.0,4.42000008,-0.12,1.05786002
422679733,4,29.933918,2.731503,2000.0,32.7386,-21.1523,38.97737453,10.02000046,5727.0,4.53420019,nan,0.90548003
422690420,4,30.393799,3.899914,2000.0,18.8479,56.854,59.89674992,10.32600021,5818.0,4.5075202,nan,0.94495499
422847376,4,37.095516,1.481534,2000.0,-16.83,-94.54,96.02635315,7.93599987,5663.45996094,nan,nan,0.933945
422885293,4,37.379477,2.189711,2000.0,152.02,-68.68,166.81433631,8.95899963,5501.0,4.36055994,nan,1.07440996
422886354,4,37.524395,4.98474,2000.0,10.9054,-38.9681,40.46530077,10.45100021,5532.0,4.42820978,nan,0.99801898
422965530,4,39.089236,3.072781,2000.0,71.4606,113.095,133.78002982,9.92700005,5917.0,4.50754023,nan,0.95853001
423438704,4,34.597258,-7.419008,2000.0,35.3,11.8,37.22002149,9.2670002,5671.0,4.36554003,nan,1.09178996
439898424,4,44.56976,-5.64419,2000.0,11.6598,6.87461,13.53555314,10.18500042,5910.0,4.38715982,nan,1.09984004
439901206,4,44.794917,-3.823835,2000.0,51.32,-22.65,56.09603284,10.43700027,5567.0,4.38587999,nan,1.05263996
441128300,4,39.59396,-12.913782,2000.0,202.38,-68.13,213.54006954,10.40100002,5670.29980469,4.03000021,-1.19000006,1.09152997
441516917,4,48.919709,-15.013827,2000.0,49.1071,-10.7725,50.2747852,9.71100044,6077.0,4.48590994,nan,1.00953996
445655552,4,117.121195,-59.244525,2000.0,42.265,-58.9997,72.57613124,10.83600044,6073.0,4.58304024,nan,0.90208399
445926678,4,49.531925,8.044308,2000.0,44.71,13.6,46.7326877,10.6814003,5652.0,nan,nan,1.08462
453099738,4,116.008415,-69.351624,2000.0,-10.3782,25.2639,27.3124821,11.09599972,5891.06982422,4.41100979,-0.18804599,1.01171994
453100417,4,116.196529,-68.436226,2000.0,-2.03654,34.1201,34.18082385,9.47799969,6053.52001953,4.25475979,-0.28996301,1.09711003
453101363,4,116.240582,-67.285965,2000.0,-50.1974,15.6292,52.57424141,10.16399956,5640.0,4.50966978,nan,0.92128402
607150,5,72.031748,-28.83766,2000.0,71.9011,-52.7502,89.17595966,10.28499985,5905.0,4.38716984,nan,1.09898996
626958,5,72.962557,-24.2416,2000.0,14.0244,-87.1056,88.227373,10.79100037,5588.0,4.49827003,nan,0.92736298
671490,5,73.361137,-28.874016,2000.0,-21.3296,13.3237,25.14901226,9.57800007,5724.70019531,4.05000019,-0.31999999,1.04567003
767483,5,74.664112,-28.738622,2000.0,11.3526,-4.94261,12.38187871,10.67800045,5872.0,4.4426198,nan,1.02602005
1196984,5,71.176158,-34.146388,2000.0,17.5252,42.5107,45.98143375,10.91300011,5906.0,4.55403996,nan,0.90704697
1219998,5,71.470689,-31.529351,2000.0,-3.23379,-2.90466,4.34677438,9.35999966,5615.0,4.37639999,nan,1.07070005
1234012,5,71.962872,-32.503881,2000.0,15.8705,-46.2527,48.89974466,10.0340004,5825.0,4.51654005,nan,0.936086
1236277,5,72.015181,-30.340059,2000.0,-6.2265,29.729,30.3740472,9.77400017,5711.0,4.39157009,nan,1.06491005
1252821,5,72.494523,-30.593492,2000.0,27.8512,-32.6821,42.93959713,10.88500023,5579.0,4.4670701,nan,0.96017599
1308817,5,72.911661,-35.045948,2000.0,1.16381,-14.35,14.39711616,10.20199966,5577.0,4.47507,nan,0.95112699
1364559,5,73.84502,-35.585642,2000.0,5.1,-5.5,7.50066664,10.3380003,5553.79980469,2.80999994,-1.01999998,1.04765999
1398734,5,74.512832,-33.852237,2000.0,16.4018,-53.9551,56.3930125,10.08199978,5744.0,4.4236002,nan,1.03067994
1520599,5,75.51959,-30.376427,2000.0,-3.46346,-27.3772,27.59540967,9.45100021,5794.0,4.48809004,nan,0.96320701
4008879,5,79.843108,-5.866847,2000.0,0.128621,17.4369,17.43737437,10.00800037,5837.0,nan,-0.41999999,1.02279997
7325248,5,80.609672,-43.945756,2000.0,-44.5624,44.6821,63.1054479,9.49300003,5900.0,4.45178986,nan,1.01944005
7493260,5,82.362372,-43.138628,2000.0,16.3105,-20.5614,26.24506773,10.04899979,5603.0,4.38469982,nan,1.05891001
7585870,5,63.664757,-41.008363,2000.0,57.357,63.6061,85.64789201,10.91699982,6044.0,4.52403021,nan,0.96051598
7652514,5,64.93944,-41.960243,2000.0,-41.1472,-91.8925,100.68427695,7.6079998,5737.0,4.41156006,-0.116897,1.0
7739106,5,66.660102,-36.010381,2000.0,17.6963,35.9077,40.031512,10.39500046,5744.70019531,3.99000001,-0.62,1.08372998
7783546,5,67.042065,-41.265,2000.0,84.7834,90.9347,124.32756967,8.69900036,5651.0,4.40859985,nan,1.03638995
7783603,5,67.042334,-41.490687,2000.0,48.2268,84.8572,97.60414248,10.45400047,5799.0,4.46085978,nan,0.99453902
7809695,5,67.863565,-38.803785,2000.0,62.7685,-84.7009,105.42356024,10.23099995,5918.39990234,3.5999999,-0.61000001,1.02686
9111728,5,60.217051,-1.510749,2000.0,-6.81,-64.68,65.0375161,9.43700027,5560.0,4.38727999,nan,1.04999995
9174277,5,62.176596,-0.820278,2000.0,-15.2534,-7.85765,17.1583471,10.29800034,5850.0,4.46000004,-0.18000001,0.97819901
9268106,5,62.803555,-1.272122,2000.0,51.69,-70.78,87.6451054,10.41399956,5704.0,4.40999985,-0.38,1.00564003
9294764,5,72.468242,-9.343306,2000.0,31.186,-76.453,82.5689276,10.4090004,5682.0,4.4155302,nan,1.03216004
9356000,5,72.920784,-8.116115,2000.0,-7.8744,4.39284,9.01682974,10.19900036,5719.0,4.51382017,nan,0.92603397
9460955,5,73.930366,-6.643338,2000.0,-86.0608,63.0022,106.65710713,9.18799973,5616.0,4.47886992,nan,0.95166397
11053479,5,65.684046,-0.881982,2000.0,-3.17434,-0.56745,3.22466028,10.2510004,5592.52001953,4.56868982,-0.12,1.02962995
11084719,5,72.518584,-0.689631,2000.0,-22.11,-37.18,43.25742133,9.93299961,5533.0,4.39271021,nan,1.03979003
11165580,5,73.065427,-2.841806,2000.0,4.79316,-2.96543,5.63632485,10.1420002,5706.0,4.38670015,nan,1.07021999
13061087,5,75.546831,-24.653268,2000.0,6.06943,2.85656,6.70804857,10.43599987,5697.0,4.51883984,nan,0.91814101
13068806,5,75.738615,-28.05098,2000.0,61.7321,94.1215,112.55980158,9.53199959,5892.0,4.42830992,nan,1.04612005
13096324,5,76.456105,-28.63564,2000.0,20.9143,4.78607,21.45493907,10.48200035,5566.0,4.37549019,nan,1.06517005
14032028,5,76.590479,-37.411833,2000.0,-6.39579,6.74369,9.2942716,10.69499969,5542.0,4.46649981,nan,0.95622998
14094722,5,77.422369,-41.911338,2000.0,19.0117,86.4538,88.51951351,10.53100014,5568.0,4.50875998,nan,0.91389197
14220804,5,78.448901,-40.900193,2000.0,347.552,-178.587,390.75018781,10.21399975,5807.0,4.47453022,nan,0.98006999
20060726,5,88.636404,-40.234745,2000.0,-19.6506,17.2843,26.17046249,10.69499969,5835.0,4.43665981,nan,1.02768004
20140945,5,89.458773,-39.118848,2000.0,22.4713,32.9505,39.88351506,10.26900005,5753.0,4.43033981,nan,1.02390003
20180572,5,89.982443,-37.056745,2000.0,224.0,182.0,288.61739379,7.98500013,5714.54980469,4.4816699,-0.378699,0.98655099
21437091,5,85.199794,-39.499701,2000.0,-27.6546,-6.78275,28.47424448,10.60499954,5998.0,4.41205978,nan,1.08399999
21540332,5,86.319059,-39.206614,2000.0,-32.5694,-10.206,34.13104529,9.78999996,5880.0,4.4439702,nan,1.02560997
21728789,5,88.282575,-38.914252,2000.0,45.2594,38.5056,59.42301338,8.96899986,5896.0,4.4261198,nan,1.04938996
24450641,5,82.332876,-32.835247,2000.0,33.8692,28.9423,44.55086349,9.89000034,5836.0,4.3892498,nan,1.08547997
24463464,5,82.714575,-33.697654,2000.0,-7.14887,29.5793,30.43092721,10.55099964,5560.0,4.46068001,nan,0.96491599
24532153,5,83.270777,-34.494097,2000.0,-24.2492,-132.432,134.6337934,8.58399963,5735.0,4.4047699,nan,1.05204999
24532370,5,83.231094,-33.883797,2000.0,34.1201,-15.459,37.45880277,9.9460001,5635.0,4.39679003,nan,1.04848003
25065471,5,60.307806,-67.557127,2000.0,-5.0,-18.4,19.06724941,10.19099998,5622.0,4.37503004,nan,1.07333004
25080867,5,61.08803,-71.55925,2000.0,117.306,69.874,136.53964081,9.72900009,5740.0,4.43549013,nan,1.01615
25117424,5,61.624824,-69.968347,2000.0,-5.65578,-1.79613,5.93413266,11.25500011,5607.0,4.37796021,nan,1.06769001
25117645,5,61.416544,-70.854721,2000.0,39.0269,44.7898,59.4072816,11.30599976,5503.0,4.3987999,nan,1.02840996
25132754,5,62.136696,-70.434329,2000.0,61.4584,-30.4421,68.5846658,10.25,5911.0,4.49675989,nan,0.96960902
25134376,5,62.496748,-67.327844,2000.0,-34.6907,-27.0141,43.96824155,8.91600037,5686.5,4.03000021,-0.12,1.09817004
25154686,5,63.313017,-67.015689,2000.0,11.3143,-8.40496,14.0945641,11.53499985,5579.45019531,4.51202011,0.230618,0.92421699
29780270,5,65.007724,-71.316717,2000.0,-21.2,5.6,21.92715212,10.92199993,5679.56982422,4.3748498,-0.127005,1.07331002
29924856,5,72.867374,-71.665317,2000.0,-8.0,-10.2,12.96302434,10.58300018,5995.56982422,4.40865993,-0.18537401,1.06728005
30190251,5,73.594843,-69.487883,2000.0,-76.0,72.0,104.69001863,9.27200031,5503.5,3.16000009,-1.13,1.02859998
30312104,5,74.420863,-65.921387,2000.0,17.3327,45.6144,48.79647504,10.55200005,5532.0,4.39291,nan,1.03941
30634979,5,75.151372,-69.426567,2000.0,18.6754,47.0225,50.59531669,11.03999996,5591.0,4.38111019,nan,1.06167996
30928709,5,79.229439,-27.725726,2000.0,16.683,19.7558,25.8575738,10.57999992,5867.0,4.43121004,nan,1.03883004
30959513,5,79.901319,-29.532249,2000.0,-25.6568,-5.31125,26.2007779,10.76099968,5790.0,4.45602989,nan,0.99889302
30996476,5,80.017469,-29.696186,2000.0,45.8118,-75.235,88.08533501,9.15699959,6090.0,4.48043013,nan,1.01832998
31053348,5,80.439183,-25.283158,2000.0,6.43973,31.0504,31.71115675,9.23900032,5822.0,4.41396999,nan,1.05298996
31174966,5,81.784739,-28.867312,2000.0,-15.9844,5.01081,16.75139577,10.34700012,5913.0,4.40603018,nan,1.07669997
31285836,5,82.635346,-26.01192,2000.0,59.4108,-31.5966,67.29032834,10.0170002,5603.0,4.37450981,nan,1.07140994
31306371,5,82.930708,-27.73137,2000.0,167.98,74.0861,183.59202219,10.00199986,5504.0,4.48599005,nan,0.93032002
31355500,5,83.12959,-24.800252,2000.0,16.5232,9.33308,18.97689439,9.75500011,5650.0,4.40407991,nan,1.04166996
31529985,5,89.468531,-68.853478,2000.0,-12.3079,67.0514,68.17165573,10.55500031,5673.27978516,4.26628017,-0.0811577,0.97075999
32090394,5,58.420265,-69.297171,2000.0,2.04955,7.01633,7.30955141,10.48799992,5549.0,4.38497019,nan,1.05129004
33734823,5,62.030134,-77.370426,2000.0,-15.7732,12.5986,20.18708895,10.55099964,5645.0,4.37056017,nan,1.08197999
33766212,5,62.403822,-72.633197,2000.0,-7.49451,36.956,37.70826986,11.36600018,5531.0,4.41637993,nan,1.01155996
33877402,5,65.950816,-76.719305,2000.0,34.7478,-40.6704,53.49290645,10.68799973,5857.0,4.52734995,nan,0.92865503
34115230,5,59.970203,-11.200254,2000.0,-58.0303,-136.31,148.14834396,9.50699997,5526.0,4.49927998,nan,0.91887897
34146130,5,60.235398,-7.440059,2000.0,23.5609,-89.4335,92.48495516,10.26799965,5715.0,4.42980003,nan,1.01956999
34269675,5,61.816724,-8.553309,2000.0,-56.2939,-50.8006,75.82680356,9.95400047,5748.0,4.45762014,nan,0.99159801
34342960,5,62.70625,-8.275634,2000.0,-19.8318,12.8079,23.60810441,10.60099983,5696.5,3.8900001,-0.61000001,0.97267801
37776794,5,65.205395,-11.20885,2000.0,20.0268,-41.9686,46.50200108,10.56000042,5699.0,4.47244978,nan,0.96875602
37817601,5,65.499262,-6.426085,2000.0,-5.74,-36.69,37.13628549,10.30000019,5595.0,4.38033009,nan,1.06317997
38016969,5,67.555121,-6.517116,2000.0,78.7338,6.36895,78.99097915,9.95699978,5941.0,4.52650976,nan,0.94133002
